Genesis;47;29;104;1;"<FH";wrn;"<dc>";"make [4|loyalty and trustworthiness] to be [3|company~my]";?;"[3|company~my] taken as extra direct object besides [4|loyalty and trustworthiness]";1;0;0;0;0;0;0;0;0;1;0;"[1|W ] [2|<FJT ] [3|<MDJ ] [4|XSD W >MT ]"
Genesis;47;30;110;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>NKJ ] [2|><FH ] [3|K DBRK ]"
Genesis;50;10;30;1;"<FH";;"<l.>";"make [4|mourning rites] to become [3|father~his]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|W ] [2|J<F ] [3|L >BJW ] [4|>BL ] [5|CB<T JMJM ]"
Genesis;50;20;60;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|LM<N <FH ] [2|K  JWM H ZH ]"
Exodus;1;17;37;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|L> ] [3|<FW ]"
Exodus;1;18;41;1;"<FH";;"<d->";"do; make; perform; observe [3|the word the this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MDW< ] [2|<FJTN ] [3|H DBR H ZH ]"
Exodus;1;21;53;1;"<FH";wrn;"<di>";"do; make; perform; observe [4|house] for [3|to~them:mm]";?;"[3|to~them:mm] taken as benefactive adjunct";1;0;0;0;0;0;0;1;0;0;0;"[1|W ] [2|J<F ] [3|LHM ] [4|BTJM ]"
Exodus;3;16;69;2;"<FH";wrn;"<-i>";"act; take action for [4|to~you:mm]";?;"[4|to~you:mm] taken as benefactive adjunct";0;0;0;0;0;0;0;1;1;0;0;"[1|W ] [2|>T H ] [3|<FWJ ] [4|LKM ] [5|B MYRJM ]"
Exodus;3;20;81;2;"<FH";wrn;"<-p>";"act; take action at [3|in interior~his]";?;"[3|in interior~his] taken as locative adjunct";0;0;0;0;0;0;0;0;1;0;0;"[1|>CR ] [2|><FH ] [3|B QRBW ]"
Exodus;4;15;74;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>T >CR ] [2|T<FWN ]"
Exodus;4;17;79;2;"<FH";wrn;"<dp>";"do; make; perform; observe [4|& the sign] at [3|in~him]";?;"[3|in~him] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|>CR ] [2|T<FH ] [3|BW ] [4|>T H >TT ]"
Exodus;4;21;99;1;"<FH";wrn;"<dp>";"do; make; perform; observe [2|~them:mm] at [3|to face pharaoh]";?;"[3|to face pharaoh] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|<FJTM ] [3|L PNJ PR<H ]"
Exodus;4;30;131;1;"<FH";;"<d->";"do; make; perform; observe [3|the sign]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<F ] [3|H >TT ] [4|L <JNJ H <M ]"
Exodus;5;8;25;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|HM ] [3|<FJM ] [4|TMWL CLCM ]"
Exodus;5;9;32;1;"<FH";wrn;"<-p>";"act; take action at [3|in~her]";?;"[3|in~her] taken as locative adjunct";0;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|J<FW ] [3|BH ]"
Exodus;5;16;50;1;"<FH";;"<d->";"do; make; perform; observe [2|brick]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|LBNJM ] [3|<FW ]"
Exodus;6;1;2;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|>CR ] [2|><FH ] [3|L PR<H ]"
Exodus;7;6;14;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<F ] [3|MCH W >HRN ]"
Exodus;7;6;15;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KN ] [2|<FW ]"
Exodus;7;10;26;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<FW ] [3|KN ]"
Exodus;7;11;30;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<FW ] [3|GM HM XRVMJ MYRJM ] [4|B LHVJHM ] [5|KN ]"
Exodus;7;20;63;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<FW ] [3|KN ] [4|MCH W >HRN ]"
Exodus;7;22;71;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<FW ] [3|KN ] [4|XRVMJ MYRJM ] [5|B LVJHM ]"
Exodus;8;3;8;1;"<FH";wrn;"<-p>";"act; take action at [5|in secrecy~their:mm]";?;"[5|in secrecy~their:mm] taken as locative adjunct";0;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|J<FW ] [3|KN ] [4|H XRVMJM ] [5|B LVJHM ]"
Exodus;8;9;29;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<F ] [3|JHWH ] [4|K DBR MCH ]"
Exodus;8;13;41;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<FW ] [3|KN ]"
Exodus;8;14;46;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<FW ] [3|KN ] [4|H XRVMJM ] [5|B LVJHM ]"
Exodus;8;20;68;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<F ] [3|JHWH ] [4|KN ]"
Exodus;8;22;76;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L <FWT ] [2|KN ]"
Exodus;8;27;94;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<F ] [3|JHWH ] [4|K DBR MCH ]"
Exodus;9;5;14;1;"<FH";wrn;"<dp>";"do; make; perform; observe [4|the word the this] at [5|in the earth]";?;"[5|in the earth] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|MXR ] [2|J<FH ] [3|JHWH ] [4|H DBR H ZH ] [5|B  >RY ]"
Exodus;9;6;15;1;"<FH";;"<d->";"do; make; perform; observe [4|& the word the this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<F ] [3|JHWH ] [4|>T H DBR H ZH ] [5|M MXRT ]"
Exodus;10;25;89;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|W ] [2|<FJNW ] [3|L JHWH >LHJNW ]"
Exodus;11;10;24;1;"<FH";;"<d->";"do; make; perform; observe [4|& whole the sign the these]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|MCH W >HRN ] [3|<FW ] [4|>T KL H MPTJM H >LH ] [5|L PNJ PR<H ]"
Exodus;12;12;29;1;"<FH";wrn;"<dp>";"do; make; perform; observe [4|judgment] at [2|in whole god(s) Egypt]";?;"[2|in whole god(s) Egypt] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|B KL >LHJ MYRJM ] [3|><FH ] [4|CPVJM ]"
Exodus;12;28;77;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<FW ] [3|BNJ JFR>L ]"
Exodus;12;28;78;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KN ] [2|<FW ]"
Exodus;12;35;99;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;1;0;0;0;0;0;0;0;"[1|W ] [2|BNJ JFR>L ] [3|<FW ] [4|K DBR MCH ]"
Exodus;12;39;111;1;"<FH";wrn;"<di>";"do; make; perform; observe [2|even provision] for [5|to~them:mm]";?;"[5|to~them:mm] taken as benefactive adjunct";1;0;0;0;0;0;0;1;0;0;0;"[1|W ] [2|GM YDH ] [3|L> ] [4|<FW ] [5|LHM ]"
Exodus;12;47;128;1;"<FH";;"<d->";"do; make; perform; observe [3|&~him]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KL <DT JFR>L ] [2|J<FW ] [3|>TW ]"
Exodus;12;48;130;1;"<FH";;"<d->";"do; make; perform; observe [3|Passover]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FH ] [3|PSX ] [4|L JHWH ]"
Exodus;12;48;132;2;"<FH";;"<d->";"do; make; perform; observe [1|to ~him]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L <FTW ]"
Exodus;12;50;136;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<FW ] [3|KL BNJ JFR>L ]"
Exodus;12;50;137;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KN ] [2|<FW ]"
Exodus;14;4;13;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<FW ] [3|KN ]"
Exodus;14;5;17;1;"<FH";;"<d->";"do; make; perform; observe [1|what this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH Z>T ] [2|<FJNW ]"
Exodus;14;11;37;1;"<FH";wrn;"<-i>";"act; take action for [3|to~us]";?;"[3|to~us] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|MH Z>T ] [2|<FJT ] [3|LNW ]"
Exodus;14;13;45;2;"<FH";wrn;"<-i>";"act; take action for [3|to~you:mm]";?;"[3|to~you:mm] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|>CR ] [2|J<FH ] [3|LKM ] [4|H JWM ]"
Exodus;15;11;36;4;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|<FH PL> ]"
Exodus;15;26;81;1;"<FH";;"<d->";"do; make; perform; observe [2|the right in eye~his]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|W ] [2|T<FH ]"
Exodus;16;17;56;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<FW ] [3|KN ] [4|BNJ JFR>L ]"
Exodus;17;4;16;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|MH ] [2|><FH ] [3|L  <M H ZH ]"
Exodus;17;6;28;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<F ] [3|KN ] [4|MCH ] [5|L <JNJ ZQNJ JFR>L ]"
Exodus;17;10;40;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<F ] [3|JHWC< ]"
Exodus;18;14;25;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|>CR ] [2|HW> ] [3|<FH ] [4|L  <M ]"
Exodus;18;14;27;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|>CR ] [2|>TH ] [3|<FH ] [4|L  <M ]"
Exodus;18;17;37;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|>TH ] [3|<FH ]"
Exodus;18;18;40;2;"<FH";;"<d->";"do; make; perform; observe [1|~him]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<FHW ] [2|L BDK ]"
Exodus;18;20;48;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|J<FWN ]"
Exodus;18;23;57;1;"<FH";;"<d->";"do; make; perform; observe [2|& the word the this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>M ] [2|>T H DBR H ZH ] [3|T<FH ]"
Exodus;18;24;62;1;"<FH";;"<d->";"do; make; perform; observe [3|whole]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<F ] [3|KL ]"
Exodus;19;4;10;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|>CR ] [2|<FJTJ ] [3|L MYRJM ]"
Exodus;19;8;23;1;"<FH";;"<d->";"do; make; perform; observe [1|whole]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KL ] [2|N<FH ]"
Exodus;20;4;4;1;"<FH";wrn;"<di>";"do; make; perform; observe [4|idol and whole form] for [3|to~you:m]";?;"[3|to~you:m] taken as benefactive adjunct";1;0;0;0;0;0;0;1;0;0;0;"[1|L> ] [2|T<FH ] [3|LK ] [4|PSL W KL TMWNH ]"
Exodus;20;9;12;1;"<FH";;"<d->";"do; make; perform; observe [3|whole work~your:m]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|KL ML>KTK ]"
Exodus;20;10;14;1;"<FH";;"<d->";"do; make; perform; observe [3|whole work]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L> ] [2|T<FH ] [3|KL ML>KH ] [4|>TH W BNK W BTK <BDK W >MTK W BHMTK W GRK ]"
Exodus;20;11;15;1;"<FH";;"<d->";"do; make; perform; observe [5|& the heavens and & the earth & the sea and & whole]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|CCT JMJM ] [3|<FH ] [4|JHWH ] [5|>T H CMJM W >T H >RY >T H JM W >T KL ]"
Exodus;20;23;46;1;"<FH";wrn;"<dc>";"make [4|god(s) silver] to be [3|together with~me]";?;"[3|together with~me] taken as extra direct object besides [4|god(s) silver]";1;0;0;0;0;0;0;0;0;1;0;"[1|L> ] [2|T<FWN ] [3|>TJ ] [4|>LHJ KSP ]"
Exodus;20;23;47;1;"<FH";wrn;"<di>";"do; make; perform; observe [2|god(s) gold] for [5|to~you:mm]";?;"[5|to~you:mm] taken as benefactive adjunct";1;0;0;0;0;0;0;1;0;0;0;"[1|W ] [2|>LHJ ZHB ] [3|L> ] [4|T<FW ] [5|LKM ]"
Exodus;20;24;48;1;"<FH";wrn;"<-i>";"act; take action for [3|to~me]";?;"[3|to~me] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|MZBX >DMH ] [2|T<FH ] [3|LJ ]"
Exodus;20;25;51;1;"<FH";wrn;"<-i>";"act; take action for [5|to~me]";?;"[5|to~me] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|W ] [2|>M ] [3|MZBX >BNJM ] [4|T<FH ] [5|LJ ]"
Exodus;21;9;26;1;"<FH";wrn;"<-i>";"act; take action for [3|to~her]";?;"[3|to~her] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|K MCPV H BNWT ] [2|J<FH ] [3|LH ]"
Exodus;21;11;29;1;"<FH";wrn;"<di>";"do; make; perform; observe [3|three these] for [6|to~her]";?;"[6|to~her] taken as benefactive adjunct";1;0;0;0;0;0;0;1;0;0;0;"[1|W ] [2|>M ] [3|CLC >LH ] [4|L> ] [5|J<FH ] [6|LH ]"
Exodus;23;12;27;1;"<FH";;"<d->";"do; make; perform; observe [3|deed~your:m]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|CCT JMJM ] [2|T<FH ] [3|M<FJK ]"
Exodus;23;22;52;1;"<FH";;"<d->";"do; make; perform; observe [3|whole]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|KL ]"
Exodus;23;24;60;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|L> ] [3|T<FH ] [4|K M<FJHM ]"
Exodus;24;3;11;1;"<FH";;"<d->";"do; make; perform; observe [1|whole the word]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KL H DBRJM ] [2|N<FH ]"
Exodus;24;7;24;1;"<FH";;"<d->";"do; make; perform; observe [1|whole]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KL ] [2|N<FH ]"
Exodus;25;8;6;1;"<FH";wrn;"<di>";"do; make; perform; observe [4|sanctuary] for [3|to~me]";?;"[3|to~me] taken as benefactive adjunct";1;0;0;0;0;0;0;1;0;0;0;"[1|W ] [2|<FW ] [3|LJ ] [4|MQDC ]"
Exodus;25;9;8;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|KN ] [3|T<FW ]"
Exodus;25;10;9;1;"<FH";;"<d->";"do; make; perform; observe [3|ark tree acacia]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FW ] [3|>RWN <YJ CVJM ]"
Exodus;25;11;15;1;"<FH";wrn;"<dc>";"make [4|border gold] to be [3|upon~him]";?;"[3|upon~him] taken as extra direct object besides [4|border gold]";1;0;0;0;0;0;0;0;0;1;0;"[1|W ] [2|<FJT ] [3|<LJW ] [4|ZR ZHB ] [5|SBJB ]"
Exodus;25;13;20;1;"<FH";;"<d->";"do; make; perform; observe [3|linen, part, stave tree acacia]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|BDJ <YJ CVJM ]"
Exodus;25;17;26;1;"<FH";;"<d->";"do; make; perform; observe [3|cover gold pure]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|KPRT ZHB VHWR ]"
Exodus;25;18;29;1;"<FH";;"<n.>";"make [3|two cherub] to be [4|gold]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|CNJM KRBJM ] [4|ZHB ]"
Exodus;25;18;30;1;"<FH";;"<n.>";"make [3|&~them:mm] to be [1|hammered work]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|MQCH ] [2|T<FH ] [3|>TM ] [4|M CNJ QYWT H KPRT ]"
Exodus;25;19;31;1;"<FH";;"<d->";"do; make; perform; observe [3|cherub one]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FH ] [3|KRWB >XD ] [4|M QYH M ZH ]"
Exodus;25;19;33;1;"<FH";wrn;"<dp>";"do; make; perform; observe [3|& the cherub] at [4|upon two end~his]";?;"[4|upon two end~his] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|MN H KPRT ] [2|T<FW ] [3|>T H KRBJM ] [4|<L CNJ QYWTJW ]"
Exodus;25;23;40;1;"<FH";;"<n.>";"make [3|table] to be [4|tree acacia]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|CLXN ] [4|<YJ CVJM ]"
Exodus;25;24;45;1;"<FH";wrn;"<di>";"do; make; perform; observe [4|border gold] for [3|to~him]";?;"[3|to~him] taken as benefactive adjunct";1;0;0;0;0;0;0;1;0;0;0;"[1|W ] [2|<FJT ] [3|LW ] [4|ZR ZHB ] [5|SBJB ]"
Exodus;25;25;46;1;"<FH";wrn;"<di>";"do; make; perform; observe [4|bulwark span] for [3|to~him]";?;"[3|to~him] taken as benefactive adjunct";1;0;0;0;0;0;0;1;0;0;0;"[1|W ] [2|<FJT ] [3|LW ] [4|MSGRT VPX ] [5|SBJB ]"
Exodus;25;26;48;1;"<FH";wrn;"<di>";"do; make; perform; observe [4|four sealing ring gold] for [3|to~him]";?;"[3|to~him] taken as benefactive adjunct";1;0;0;0;0;0;0;1;0;0;0;"[1|W ] [2|<FJT ] [3|LW ] [4|>RB< VB<T ZHB ]"
Exodus;25;28;51;1;"<FH";;"<n.>";"make [3|& the linen, part, stave] to be [4|tree acacia]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|>T H BDJM ] [4|<YJ CVJM ]"
Exodus;25;29;54;1;"<FH";;"<d->";"do; make; perform; observe [3|platter~his and palm~his and jar~his and bowl~his]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|Q<RTJW W KPTJW W QFWTJW W MNQJTJW ]"
Exodus;25;29;55;1;"<FH";;"<n.>";"make [3|&~them:mm] to be [1|gold pure]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|ZHB VHWR ] [2|T<FH ] [3|>TM ]"
Exodus;25;31;57;1;"<FH";;"<d->";"do; make; perform; observe [3|lamp stand gold pure]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|MNRT ZHB VHWR ]"
Exodus;25;37;76;1;"<FH";;"<n.>";"make [3|& lamp~her] to be [4|seven]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|>T NRTJH ] [4|CB<H ]"
Exodus;25;39;80;1;"<FH";;"<n.>";"make [3|&~her & whole the tool the these] to be [1|disk gold pure]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|KKR ZHB VHWR ] [2|J<FH ] [3|>TH >T KL H KLJM H >LH ]"
Exodus;25;40;82;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FH ] [3|B TBNJTM ]"
Exodus;26;1;1;1;"<FH";;"<n.>";"make [2|& the dwelling-place] to be [4|ten curtain]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|>T H MCKN ] [3|T<FH ] [4|<FR JRJ<T ]"
Exodus;26;1;2;1;"<FH";;"<n.>";"make [3|&~them:mm] to be [1|linen twist and purple wool and purple-wool and worm scarlet cherub deed account]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|CC MCZR W TKLT W >RGMN W TL<T CNJ KRBJM M<FH XCB ] [2|T<FH ] [3|>TM ]"
Exodus;26;4;7;1;"<FH";;"<d->";"do; make; perform; observe [3|loops purple wool]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|LL>T TKLT ] [4|<L FPT H JRJ<H H >XT ] [5|M QYH ] [6|B  XBRT ]"
Exodus;26;4;8;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|KN ] [3|T<FH ] [4|B FPT H JRJ<H H QJYWNH ] [5|B  MXBRT H CNJT ]"
Exodus;26;5;9;1;"<FH";;"<d->";"do; make; perform; observe [1|five loops]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|XMCJM LL>T ] [2|T<FH ] [3|B  JRJ<H H >XT ]"
Exodus;26;5;10;1;"<FH";;"<d->";"do; make; perform; observe [2|five loops]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|XMCJM LL>T ] [3|T<FH ] [4|B QYH H JRJ<H ]"
Exodus;26;6;12;1;"<FH";;"<d->";"do; make; perform; observe [3|five hook gold]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|XMCJM QRSJ ZHB ]"
Exodus;26;7;16;1;"<FH";;"<d->";"do; make; perform; observe [3|&~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<CTJ <FRH JRJ<T ] [2|T<FH ] [3|>TM ]"
Exodus;26;11;23;1;"<FH";;"<d->";"do; make; perform; observe [3|hook bronze five]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|QRSJ NXCT XMCJM ]"
Exodus;26;17;34;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|KN ] [2|T<FH ] [3|L KL QRCJ H MCKN ]"
Exodus;26;19;36;1;"<FH";;"<d->";"do; make; perform; observe [2|four pedestal silver]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|>RB<JM >DNJ KSP ] [3|T<FH ] [4|TXT <FRJM H QRC ]"
Exodus;26;22;39;1;"<FH";wrn;"<dp>";"do; make; perform; observe [5|six board] at [2|to backside the dwelling-place] [3|toward sea]";?;"[2|to backside the dwelling-place] [3|toward sea] taken as locative adjunct";1;0;0;0;0;0;0;0;2;0;0;"[1|W ] [2|L JRKTJ H MCKN ] [3|JMH ] [4|T<FH ] [5|CCH QRCJM ]"
Exodus;26;23;40;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|W ] [2|CNJ QRCJM ] [3|T<FH ] [4|L MQY<T H MCKN ] [5|B  JRKTJM ]"
Exodus;26;26;46;1;"<FH";;"<l.>";"make [4|tree acacia] to become [5|board side the dwelling-place the one]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|BRJXM XMCH ] [4|<YJ CVJM ] [5|L QRCJ YL< H MCKN H >XD ]"
Exodus;26;29;50;1;"<FH";wrn;"<dc>";"make [2|& sealing ring~their:mm] to be [4|gold]";?;"[4|gold] taken as extra direct object besides [2|& sealing ring~their:mm]";1;0;0;0;0;0;0;0;0;1;0;"[1|W ] [2|>T VB<TJHM ] [3|T<FH ] [4|ZHB ]"
Exodus;26;31;54;1;"<FH";;"<n.>";"make [3|curtain] to be [4|purple wool and purple-wool and worm scarlet and linen twist]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|PRKT ] [4|TKLT W >RGMN W TWL<T CNJ W CC MCZR ]"
Exodus;26;31;55;1;"<FH";;"<n.>";"make [3|&~her] to be [1|deed account]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|M<FH XCB ] [2|J<FH ] [3|>TH ]"
Exodus;26;37;64;1;"<FH";;"<l.>";"make [4|five pillar acacia] to become [3|the covering]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|L  MSK ] [4|XMCH <MWDJ CVJM ]"
Exodus;27;1;1;1;"<FH";;"<n.>";"make [3|& the altar] to be [4|tree acacia]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|>T H MZBX ] [4|<YJ CVJM ]"
Exodus;27;2;6;1;"<FH";wrn;"<dp>";"do; make; perform; observe [3|horn~his] at [4|upon four corner~his]";?;"[4|upon four corner~his] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|<FJT ] [3|QRNTJW ] [4|<L >RB< PNTJW ]"
Exodus;27;3;9;1;"<FH";err;"<i.>";"!not encountered!";-;"";0;1;0;0;0;1;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|SJRTJW ]"
Exodus;27;3;10;2;"<FH";;"<d->";"do; make; perform; observe [3|bronze]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L KL KLJW ] [2|T<FH ] [3|NXCT ]"
Exodus;27;4;11;1;"<FH";;"<n.>";"make [4|lattice] to be [5|deed net bronze]";!;"";0;1;1;0;0;0;0;1;0;0;0;"[1|W ] [2|<FJT ] [3|LW ] [4|MKBR ] [5|M<FH RCT NXCT ]"
Exodus;27;4;12;1;"<FH";wrn;"<dp>";"do; make; perform; observe [4|four sealing ring bronze] at [5|upon four end~his]";?;"[5|upon four end~his] taken as locative adjunct";1;0;0;0;0;0;0;0;1;1;0;"[1|W ] [2|<FJT ] [3|<L H RCT ] [4|>RB< VB<T NXCT ] [5|<L >RB< QYWTJW ]"
Exodus;27;8;19;1;"<FH";;"<d->";"do; make; perform; observe [3|&~him]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|NBWB LXT ] [2|T<FH ] [3|>TW ]"
Exodus;27;8;20;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KN ] [2|J<FW ]"
